Choice_1,Choice_2,Choice_3,Choice_4,Choice_5,count
Scott M. Stringer,Eric L. Adams,Kathryn A. Garcia,writein,skipped,3
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Aaron S. Foldenauer,Andrew Yang,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Aaron S. Foldenauer,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Aaron S. Foldenauer,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Art Chang,3
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Dianne Morales,18
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Isaac Wright Jr.,5
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Joycelyn Taylor,6
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Kathryn A. Garcia,50
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Paperboy Love Prince,4
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Raymond J. McGuire,24
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Scott M. Stringer,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,Shaun Donovan,35
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,skipped,35
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Andrew Yang,writein,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Art Chang,Dianne Morales,3
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Art Chang,Isaac Wright Jr.,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Art Chang,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Art Chang,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Art Chang,Raymond J. McGuire,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Art Chang,Shaun Donovan,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Art Chang,skipped,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Andrew Yang,13
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Art Chang,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Isaac Wright Jr.,7
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Joycelyn Taylor,5
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Kathryn A. Garcia,24
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Maya D. Wiley,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Paperboy Love Prince,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Raymond J. McGuire,9
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,Shaun Donovan,18
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Dianne Morales,skipped,13
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Eric L. Adams,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Eric L. Adams,Andrew Yang,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Eric L. Adams,Eric L. Adams,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Eric L. Adams,Maya D. Wiley,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Eric L. Adams,Scott M. Stringer,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Isaac Wright Jr.,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Isaac Wright Jr.,Andrew Yang,5
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Isaac Wright Jr.,Dianne Morales,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Isaac Wright Jr.,Joycelyn Taylor,7
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Isaac Wright Jr.,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Isaac Wright Jr.,Paperboy Love Prince,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Isaac Wright Jr.,Raymond J. McGuire,3
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Isaac Wright Jr.,Shaun Donovan,6
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Joycelyn Taylor,Dianne Morales,3
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Joycelyn Taylor,Isaac Wright Jr.,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Joycelyn Taylor,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Joycelyn Taylor,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Joycelyn Taylor,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Joycelyn Taylor,skipped,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,Aaron S. Foldenauer,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,Andrew Yang,38
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,Art Chang,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,Dianne Morales,27
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,Joycelyn Taylor,3
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,Paperboy Love Prince,4
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,Raymond J. McGuire,30
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,Shaun Donovan,60
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,skipped,43
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Kathryn A. Garcia,writein,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Maya D. Wiley,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Maya D. Wiley,skipped,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Paperboy Love Prince,Andrew Yang,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Aaron S. Foldenauer,3
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Andrew Yang,30
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Art Chang,6
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Dianne Morales,13
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Isaac Wright Jr.,6
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Joycelyn Taylor,3
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Kathryn A. Garcia,20
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Maya D. Wiley,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Paperboy Love Prince,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,Shaun Donovan,38
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,skipped,23
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Scott M. Stringer,Scott M. Stringer,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Scott M. Stringer,skipped,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,Aaron S. Foldenauer,3
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,Andrew Yang,36
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,Dianne Morales,26
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,Isaac Wright Jr.,7
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,Joycelyn Taylor,12
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,Kathryn A. Garcia,49
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,Paperboy Love Prince,2
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,Raymond J. McGuire,35
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,skipped,36
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,Shaun Donovan,writein,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,overvote,Dianne Morales,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,skipped,Andrew Yang,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,skipped,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,skipped,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,skipped,skipped,278
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,writein,Dianne Morales,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,writein,Paperboy Love Prince,1
Scott M. Stringer,Eric L. Adams,Maya D. Wiley,writein,skipped,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Andrew Yang,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Andrew Yang,Maya D. Wiley,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Andrew Yang,Shaun Donovan,2
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Art Chang,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Art Chang,skipped,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Dianne Morales,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Dianne Morales,skipped,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Isaac Wright Jr.,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Isaac Wright Jr.,skipped,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Joycelyn Taylor,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Kathryn A. Garcia,Andrew Yang,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Kathryn A. Garcia,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Kathryn A. Garcia,skipped,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Maya D. Wiley,Andrew Yang,2
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Maya D. Wiley,Dianne Morales,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Maya D. Wiley,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Maya D. Wiley,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Raymond J. McGuire,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Raymond J. McGuire,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Raymond J. McGuire,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Raymond J. McGuire,skipped,2
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Shaun Donovan,Andrew Yang,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Shaun Donovan,Dianne Morales,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,Shaun Donovan,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,skipped,skipped,10
Scott M. Stringer,Eric L. Adams,Paperboy Love Prince,writein,skipped,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Aaron S. Foldenauer,Andrew Yang,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Aaron S. Foldenauer,Dianne Morales,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Aaron S. Foldenauer,Isaac Wright Jr.,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Aaron S. Foldenauer,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Aaron S. Foldenauer,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Aaron S. Foldenauer,skipped,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Andrew Yang,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Dianne Morales,9
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Eric L. Adams,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Isaac Wright Jr.,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Joycelyn Taylor,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Kathryn A. Garcia,13
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Maya D. Wiley,11
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Paperboy Love Prince,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,Shaun Donovan,11
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,overvote,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Andrew Yang,skipped,13
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Art Chang,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Art Chang,Isaac Wright Jr.,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Art Chang,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Art Chang,Shaun Donovan,4
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Art Chang,skipped,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Dianne Morales,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Dianne Morales,Andrew Yang,3
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Dianne Morales,Joycelyn Taylor,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Dianne Morales,Kathryn A. Garcia,3
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Dianne Morales,Maya D. Wiley,5
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Dianne Morales,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Dianne Morales,skipped,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Isaac Wright Jr.,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Isaac Wright Jr.,Andrew Yang,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Isaac Wright Jr.,Joycelyn Taylor,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Isaac Wright Jr.,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Isaac Wright Jr.,Paperboy Love Prince,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Isaac Wright Jr.,Shaun Donovan,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Isaac Wright Jr.,skipped,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Isaac Wright Jr.,writein,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Joycelyn Taylor,Andrew Yang,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Joycelyn Taylor,Kathryn A. Garcia,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Joycelyn Taylor,Paperboy Love Prince,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Joycelyn Taylor,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Joycelyn Taylor,skipped,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Kathryn A. Garcia,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Kathryn A. Garcia,Andrew Yang,28
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Kathryn A. Garcia,Dianne Morales,5
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Kathryn A. Garcia,Isaac Wright Jr.,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Kathryn A. Garcia,Joycelyn Taylor,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Kathryn A. Garcia,Maya D. Wiley,9
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Kathryn A. Garcia,Paperboy Love Prince,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Kathryn A. Garcia,Shaun Donovan,24
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Kathryn A. Garcia,skipped,7
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Maya D. Wiley,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Maya D. Wiley,Andrew Yang,25
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Maya D. Wiley,Dianne Morales,10
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Maya D. Wiley,Isaac Wright Jr.,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Maya D. Wiley,Joycelyn Taylor,3
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Maya D. Wiley,Kathryn A. Garcia,8
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Maya D. Wiley,Shaun Donovan,34
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Maya D. Wiley,skipped,8
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Paperboy Love Prince,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Paperboy Love Prince,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Paperboy Love Prince,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Paperboy Love Prince,Maya D. Wiley,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Paperboy Love Prince,Shaun Donovan,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Scott M. Stringer,Eric L. Adams,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Andrew Yang,27
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Art Chang,2
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Dianne Morales,3
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Isaac Wright Jr.,6
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Joycelyn Taylor,7
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Kathryn A. Garcia,22
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Maya D. Wiley,19
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Paperboy Love Prince,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,Raymond J. McGuire,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,Shaun Donovan,skipped,20
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,skipped,Kathryn A. Garcia,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,skipped,overvote,1
Scott M. Stringer,Eric L. Adams,Raymond J. McGuire,skipped,skipped,88
Scott M. Stringer,Eric L. Adams,Scott M. Stringer,Andrew Yang,Dianne Morales,1
Scott M. Stringer,Eric L. Adams,Scott M. Stringer,Eric L. Adams,Dianne Morales,1
Scott M. Stringer,Eric L. Adams,Scott M. Stringer,Eric L. Adams,Isaac Wright Jr.,1
Scott M. Stringer,Eric L. Adams,Scott M. Stringer,Eric L. Adams,Scott M. Stringer,1
Scott M. Stringer,Eric L. Adams,Scott M. Stringer,Maya D. Wiley,skipped,1
Scott M. Stringer,Eric L. Adams,Scott M. Stringer,Scott M. Stringer,Eric L. Adams,1
Scott M. Stringer,Eric L. Adams,Scott M. Stringer,Scott M. Stringer,Scott M. Stringer,2
Scott M. Stringer,Eric L. Adams,Scott M. Stringer,Shaun Donovan,Eric L. Adams,1
Scott M. Stringer,Eric L. Adams,Scott M. Stringer,skipped,skipped,3
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Aaron S. Foldenauer,Andrew Yang,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Aaron S. Foldenauer,Art Chang,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Aaron S. Foldenauer,Kathryn A. Garcia,4
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Aaron S. Foldenauer,Maya D. Wiley,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Aaron S. Foldenauer,Paperboy Love Prince,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Aaron S. Foldenauer,8
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Art Chang,6
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Dianne Morales,20
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Isaac Wright Jr.,4
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Joycelyn Taylor,14
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Kathryn A. Garcia,63
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Maya D. Wiley,55
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Paperboy Love Prince,5
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Raymond J. McGuire,49
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,Scott M. Stringer,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,overvote,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,skipped,43
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Andrew Yang,writein,3
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Art Chang,Aaron S. Foldenauer,3
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Art Chang,Andrew Yang,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Art Chang,Joycelyn Taylor,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Art Chang,Kathryn A. Garcia,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Art Chang,Raymond J. McGuire,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Dianne Morales,Aaron S. Foldenauer,3
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Dianne Morales,Andrew Yang,7
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Dianne Morales,Isaac Wright Jr.,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Dianne Morales,Joycelyn Taylor,4
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Dianne Morales,Kathryn A. Garcia,8
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Dianne Morales,Maya D. Wiley,14
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Dianne Morales,Raymond J. McGuire,3
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Dianne Morales,Scott M. Stringer,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Dianne Morales,skipped,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Isaac Wright Jr.,Andrew Yang,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Isaac Wright Jr.,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Isaac Wright Jr.,Kathryn A. Garcia,3
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Isaac Wright Jr.,Maya D. Wiley,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Isaac Wright Jr.,Raymond J. McGuire,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Aaron S. Foldenauer,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Andrew Yang,4
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Art Chang,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Dianne Morales,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Isaac Wright Jr.,5
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Joycelyn Taylor,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Kathryn A. Garcia,3
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Maya D. Wiley,3
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Paperboy Love Prince,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,Raymond J. McGuire,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Joycelyn Taylor,skipped,4
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Aaron S. Foldenauer,3
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Andrew Yang,59
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Art Chang,1
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Dianne Morales,14
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Eric L. Adams,2
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Isaac Wright Jr.,4
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Joycelyn Taylor,4
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Maya D. Wiley,54
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Paperboy Love Prince,6
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,Raymond J. McGuire,37
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Kathryn A. Garcia,skipped,36
Scott M. Stringer,Eric L. Adams,Shaun Donovan,Maya D. Wiley,Aaron S. Foldenauer,2
