Contest Id,Tabulator Id,Batch Id,Record Id,Precinct,Precinct Portion,rank1,rank2,rank3,rank4,rank5
,2,61,2,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,61,3,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,61,4,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,61,5,,1,Elizabeth Warren,Amy Klobuchar,skipped,Joseph R. Biden,Pete Buttigieg
,2,61,6,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,7,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,8,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Pete Buttigieg
,2,61,9,,1,Bernie Sanders,Tulsi Gabbard,Joseph R. Biden,skipped,skipped
,2,61,10,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,11,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,61,12,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Tom Steyer,Undeclared
,2,61,13,,1,Joseph R. Biden,Michael R. Bloomberg,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren
,2,61,14,,1,Elizabeth Warren,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden
,2,61,15,,1,Elizabeth Warren,Amy Klobuchar,Tom Steyer,Bernie Sanders,Joseph R. Biden
,2,61,16,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Tom Steyer,Undeclared
,2,61,17,,1,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Amy Klobuchar,Tulsi Gabbard
,2,61,18,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,61,19,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,61,20,,1,Joseph R. Biden,Michael R. Bloomberg,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren
,2,61,21,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,skipped
,2,61,22,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,61,23,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,61,24,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,25,,1,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,Michael R. Bloomberg,Tom Steyer
,2,61,26,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,skipped,skipped
,2,61,27,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,61,28,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,61,29,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,30,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,61,31,,1,Elizabeth Warren,Amy Klobuchar,Bernie Sanders,skipped,skipped
,2,61,32,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,skipped
,2,61,33,,1,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Bernie Sanders,Amy Klobuchar
,2,61,34,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,61,35,,1,Joseph R. Biden,Michael R. Bloomberg,Elizabeth Warren,Amy Klobuchar,Tom Steyer
,2,61,36,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,37,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg
,2,61,38,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar
,2,61,39,,1,Bernie Sanders,Amy Klobuchar,Joseph R. Biden,skipped,skipped
,2,61,40,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,skipped
,2,61,41,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Tom Steyer,Pete Buttigieg
,2,61,42,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,43,,1,Amy Klobuchar,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Bernie Sanders
,2,61,44,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,45,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,61,46,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,61,47,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,61,48,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,61,49,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,skipped,skipped
,2,61,50,,1,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Bernie Sanders,skipped
,2,61,51,,1,Joseph R. Biden,Elizabeth Warren,Tom Steyer,Amy Klobuchar,Michael R. Bloomberg
,2,61,52,,1,Joseph R. Biden,Michael R. Bloomberg,Tom Steyer,Amy Klobuchar,Pete Buttigieg
,2,61,53,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,54,,1,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Tulsi Gabbard,Joseph R. Biden
,2,61,55,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,56,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,57,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,58,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,59,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,60,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Tom Steyer,Pete Buttigieg
,2,61,61,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,62,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,skipped,skipped
,2,61,63,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar
,2,61,64,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,61,65,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,61,66,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Amy Klobuchar,Pete Buttigieg
,2,61,67,,1,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,skipped,skipped
,2,61,68,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,61,69,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,70,,1,Bernie Sanders,Tulsi Gabbard,Joseph R. Biden,skipped,skipped
,2,61,71,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Michael R. Bloomberg
,2,61,72,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,73,,1,Joseph R. Biden,Bernie Sanders,Michael R. Bloomberg,skipped,skipped
,2,61,74,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,61,75,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,61,76,,1,Joseph R. Biden,Pete Buttigieg,Bernie Sanders,Amy Klobuchar,Michael R. Bloomberg
,2,61,77,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,61,78,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,79,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,61,80,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,81,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Tom Steyer
,2,61,82,,1,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Pete Buttigieg,Bernie Sanders
,2,61,83,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,61,84,,1,Joseph R. Biden,Bernie Sanders,Tulsi Gabbard,Pete Buttigieg,Michael R. Bloomberg
,2,61,85,,1,Bernie Sanders,Michael R. Bloomberg,Elizabeth Warren,Tom Steyer,Amy Klobuchar
,2,61,87,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,skipped,skipped
,2,61,88,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,89,,1,Bernie Sanders,Joseph R. Biden,Michael R. Bloomberg,Pete Buttigieg,Undeclared
,2,61,90,,1,Bernie Sanders,Joseph R. Biden,Undeclared,Undeclared,Undeclared
,2,61,91,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,61,92,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Michael R. Bloomberg
,2,61,93,,1,Joseph R. Biden,Michael R. Bloomberg,skipped,skipped,skipped
,2,61,94,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,skipped,skipped
,2,61,95,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,61,96,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg
,2,61,97,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,61,98,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,61,99,,1,Joseph R. Biden,Michael R. Bloomberg,Pete Buttigieg,Tom Steyer,Amy Klobuchar
,2,61,86,,1,Bernie Sanders,Joseph R. Biden,Tom Steyer,Amy Klobuchar,overvote
,2,61,100,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Undeclared
,2,62,1,,1,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Joseph R. Biden,Undeclared
,2,62,2,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,Undeclared
,2,62,4,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,62,5,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,62,6,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,62,7,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,8,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,Pete Buttigieg
,2,62,9,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,62,10,,1,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar,skipped
,2,62,11,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,12,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,13,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,15,,1,Bernie Sanders,Elizabeth Warren,Undeclared,skipped,skipped
,2,62,16,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,17,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Michael R. Bloomberg,Bernie Sanders
,2,62,18,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,19,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,20,,1,Tulsi Gabbard,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Tom Steyer
,2,62,22,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,23,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,24,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,25,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,62,26,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,62,27,,1,Joseph R. Biden,Bernie Sanders,Tulsi Gabbard,skipped,skipped
,2,62,28,,1,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg,Tom Steyer
,2,62,29,,1,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren,Joseph R. Biden,Bernie Sanders
,2,62,30,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,62,31,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,62,32,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Bernie Sanders,Pete Buttigieg
,2,62,33,,1,Joseph R. Biden,Michael R. Bloomberg,Amy Klobuchar,Pete Buttigieg,Tom Steyer
,2,62,34,,1,Bernie Sanders,Joseph R. Biden,Undeclared,Undeclared,Undeclared
,2,62,35,,1,Joseph R. Biden,Amy Klobuchar,Tom Steyer,Elizabeth Warren,Undeclared
,2,62,37,,1,Joseph R. Biden,Amy Klobuchar,Tom Steyer,Elizabeth Warren,Bernie Sanders
,2,62,38,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,39,,1,Amy Klobuchar,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,62,40,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,42,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,62,44,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,Tulsi Gabbard
,2,62,45,,1,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Bernie Sanders,Joseph R. Biden
,2,62,46,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,47,,1,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden
,2,62,48,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,skipped,Pete Buttigieg
,2,62,49,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,62,50,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,51,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,Tom Steyer
,2,62,52,,1,Joseph R. Biden,Tulsi Gabbard,skipped,skipped,skipped
,2,62,53,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,54,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,62,55,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,56,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,57,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,62,58,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,59,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,62,60,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,61,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,62,62,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,62,63,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,64,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,65,,1,Joseph R. Biden,Michael R. Bloomberg,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg
,2,62,66,,1,Joseph R. Biden,Michael R. Bloomberg,Amy Klobuchar,Elizabeth Warren,Undeclared
,2,62,67,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,62,68,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,69,,1,Joseph R. Biden,Michael R. Bloomberg,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg
,2,62,70,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,62,71,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,72,,1,Elizabeth Warren,Pete Buttigieg,Undeclared,Undeclared,Bernie Sanders
,2,62,73,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,62,74,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,62,75,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,62,76,,1,Tulsi Gabbard,Joseph R. Biden,skipped,skipped,skipped
,2,62,77,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,62,78,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,79,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,62,80,,1,Elizabeth Warren,Pete Buttigieg,Bernie Sanders,Amy Klobuchar,Joseph R. Biden
,2,62,81,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,62,82,,1,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,Bernie Sanders,Amy Klobuchar
,2,62,83,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Michael R. Bloomberg,Undeclared
,2,62,84,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,85,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,62,86,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,skipped,skipped
,2,62,87,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,62,88,,1,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,Bernie Sanders
,2,62,89,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,90,,1,Bernie Sanders,Joseph R. Biden,Tulsi Gabbard,skipped,skipped
,2,62,91,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,92,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,Tulsi Gabbard
,2,62,93,,1,Amy Klobuchar,Joseph R. Biden,Michael R. Bloomberg,Elizabeth Warren,skipped
,2,62,94,,1,Joseph R. Biden,Amy Klobuchar,Michael R. Bloomberg,Pete Buttigieg,Elizabeth Warren
,2,62,95,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,62,96,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,62,97,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,98,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,62,99,,1,Bernie Sanders,Joseph R. Biden,Michael R. Bloomberg,Tom Steyer,Elizabeth Warren
,2,62,100,,1,Joseph R. Biden,Tulsi Gabbard,Bernie Sanders,Amy Klobuchar,Pete Buttigieg
,2,62,3,,1,Joseph R. Biden,Tom Steyer,Bernie Sanders,Bernie Sanders,Amy Klobuchar
,2,62,14,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,62,21,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,skipped,skipped
,2,62,36,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,overvote
,2,62,41,,1,Joseph R. Biden,Michael R. Bloomberg,Bernie Sanders,skipped,skipped
,2,62,43,,1,Joseph R. Biden,overvote,Bernie Sanders,Amy Klobuchar,overvote
,2,63,1,,1,Joseph R. Biden,Pete Buttigieg,Bernie Sanders,Amy Klobuchar,Elizabeth Warren
,2,63,2,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,skipped,skipped
,2,63,3,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,4,,1,Joseph R. Biden,Elizabeth Warren,skipped,skipped,skipped
,2,63,5,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,63,6,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,7,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,63,8,,1,Joseph R. Biden,Amy Klobuchar,Michael R. Bloomberg,Pete Buttigieg,Elizabeth Warren
,2,63,9,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,63,10,,1,Elizabeth Warren,Bernie Sanders,Amy Klobuchar,skipped,skipped
,2,63,11,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,63,12,,1,Joseph R. Biden,Pete Buttigieg,Tom Steyer,Elizabeth Warren,Bernie Sanders
,2,63,13,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,63,14,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Bernie Sanders,skipped
,2,63,15,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,63,16,,1,Elizabeth Warren,Bernie Sanders,Amy Klobuchar,Tom Steyer,Pete Buttigieg
,2,63,17,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,skipped
,2,63,18,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Bernie Sanders
,2,63,19,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,20,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,skipped,skipped
,2,63,21,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,63,22,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,63,23,,1,Bernie Sanders,Joseph R. Biden,Michael R. Bloomberg,Elizabeth Warren,Elizabeth Warren
,2,63,24,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,63,25,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,Tom Steyer
,2,63,26,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,27,,1,Bernie Sanders,Tom Steyer,Tulsi Gabbard,Amy Klobuchar,Joseph R. Biden
,2,63,28,,1,Joseph R. Biden,Tom Steyer,skipped,skipped,skipped
,2,63,29,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,63,30,,1,Joseph R. Biden,Tom Steyer,skipped,skipped,skipped
,2,63,31,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,63,32,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,63,33,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,34,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,35,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Bernie Sanders
,2,63,36,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,skipped,skipped
,2,63,37,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,skipped,skipped
,2,63,38,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Amy Klobuchar,Pete Buttigieg
,2,63,39,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,Tom Steyer
,2,63,40,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,63,41,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,42,,1,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,skipped,skipped
,2,63,43,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar
,2,63,44,,1,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Joseph R. Biden,Tom Steyer
,2,63,45,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,63,46,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,63,47,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,63,48,,1,Elizabeth Warren,Pete Buttigieg,Bernie Sanders,Joseph R. Biden,Michael R. Bloomberg
,2,63,49,,1,Elizabeth Warren,Pete Buttigieg,Bernie Sanders,Joseph R. Biden,skipped
,2,63,50,,1,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,skipped
,2,63,51,,1,Bernie Sanders,Joseph R. Biden,Michael R. Bloomberg,Pete Buttigieg,Joseph R. Biden
,2,63,52,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,Tom Steyer,Elizabeth Warren
,2,63,53,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,63,54,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,63,55,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,63,56,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,63,57,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,63,58,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,63,59,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,60,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,61,,1,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden
,2,63,62,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,63,64,,1,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden
,2,63,65,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,63,66,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,63,67,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Tom Steyer,Pete Buttigieg
,2,63,68,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,63,69,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,63,70,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,skipped
,2,63,71,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,63,72,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,63,73,,1,Amy Klobuchar,Michael R. Bloomberg,Tulsi Gabbard,Elizabeth Warren,Tom Steyer
,2,63,74,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,63,75,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,skipped,skipped
,2,63,76,,1,Joseph R. Biden,Michael R. Bloomberg,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar
,2,63,77,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,63,78,,1,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,Michael R. Bloomberg,Pete Buttigieg
,2,63,79,,1,Elizabeth Warren,skipped,skipped,skipped,skipped
,2,63,80,,1,Bernie Sanders,Amy Klobuchar,Michael R. Bloomberg,skipped,skipped
,2,63,81,,1,Joseph R. Biden,Tom Steyer,Amy Klobuchar,Elizabeth Warren,Michael R. Bloomberg
,2,63,82,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,63,83,,1,Joseph R. Biden,Bernie Sanders,Tulsi Gabbard,skipped,skipped
,2,63,84,,1,Bernie Sanders,Elizabeth Warren,Undeclared,Undeclared,Undeclared
,2,63,85,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,63,86,,1,Joseph R. Biden,Tom Steyer,skipped,skipped,skipped
,2,63,87,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Tom Steyer,Pete Buttigieg
,2,63,88,,1,Joseph R. Biden,Michael R. Bloomberg,Amy Klobuchar,Pete Buttigieg,Undeclared
,2,63,89,,1,Joseph R. Biden,Pete Buttigieg,Michael R. Bloomberg,Elizabeth Warren,Tulsi Gabbard
,2,63,90,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,63,91,,1,Pete Buttigieg,Elizabeth Warren,skipped,skipped,skipped
,2,63,92,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
