"ballotID","ballot_type","countingGroup","district","districtType","precinct","precinctPortion","votingLocation","rank1","rank2","rank3","rank4","rank5"
"00002_00000_466113_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","Write-in","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","JOAN SHANNON"
"00002_00000_664333_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","skipped","skipped","skipped"
"00002_00000_737328_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_996150_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_667466_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_132366_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_596426_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped"
"00002_00000_375051_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_220574_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00002_00000_024871_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_641040_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_954790_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00002_00000_317202_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_021439_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_914870_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_345493_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_799394_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","JOAN SHANNON","WILLIAM EMMONS","skipped"
"00002_00000_313584_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_938151_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped","skipped"
"00002_00000_559410_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_715197_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_163865_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_956349_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped","skipped"
"00002_00000_128842_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped"
"00002_00000_550655_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_539341_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_778945_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_953689_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","JOAN SHANNON","WILLIAM EMMONS","skipped"
"00002_00000_015061_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_893871_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_312297_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00002_00000_761316_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_161131_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_750097_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","CHRISTOPHER HAESSLY","skipped","skipped"
"00002_00000_706155_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_217410_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_901381_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_237099_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_764138_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_629646_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00002_00000_619304_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_932588_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_562381_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_736340_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","WILLIAM EMMONS","skipped","skipped","skipped"
"00002_00000_342721_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_242946_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped"
"00002_00000_889788_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_865401_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_055792_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","JOAN SHANNON","skipped"
"00002_00000_547507_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_060132_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00002_00000_355276_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_644825_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","Write-in","JOAN SHANNON","skipped","skipped"
"00002_00000_672793_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","skipped"
"00002_00000_701453_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_978590_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_354729_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00002_00000_221768_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","Write-in","skipped","skipped"
"00002_00000_059014_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","EMMA MULVANEY-STANAK","EMMA MULVANEY-STANAK","skipped","skipped"
"00002_00000_092661_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","skipped","skipped","skipped"
"00002_00000_318077_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_013492_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_063044_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","JOAN SHANNON","WILLIAM EMMONS","skipped"
"00002_00000_857934_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00002_00000_718866_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped"
"00002_00000_001787_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00002_00000_097766_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped","JOAN SHANNON"
"00002_00000_985037_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped"
"00002_00000_222700_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_745425_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_595378_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00002_00000_911591_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","JOAN SHANNON","skipped","skipped"
"00002_00000_899509_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00002_00000_288613_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00002_00000_627743_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","JOAN SHANNON","skipped"
"00002_00000_036355_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_090406_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_038221_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_836664_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_132421_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","EMMA MULVANEY-STANAK","skipped"
"00002_00000_405824_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00002_00000_040480_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_510983_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00002_00000_053051_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","WILLIAM EMMONS","skipped","skipped","skipped","skipped"
"00002_00000_911202_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_710942_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_385920_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","JOAN SHANNON","WILLIAM EMMONS","skipped"
"00002_00000_848895_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00002_00000_673263_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00002_00000_949763_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00002_00000_671741_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","Write-in","EMMA MULVANEY-STANAK"
"00002_00000_003682_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_171308_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00002_00000_598209_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","JOAN SHANNON","skipped"
"00002_00000_279980_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_199695_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_078296_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","skipped"
"00002_00000_033118_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped","skipped"
"00002_00000_543785_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00002_00000_752334_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped","JOAN SHANNON"
"00002_00000_499750_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_119485_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","JOAN SHANNON","WILLIAM EMMONS","Write-in"
"00002_00000_539579_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00002_00000_136901_","Ballot 4 - Type 4","City Election","CENTRAL","DISTRICT","WARD 2 - CITY ONLY","WARD 2 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
